Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2017-09-01,5069,"Jefferson, AR",770,,95000,-0.0296,-0.0316,242,0.0661,-0.1906,80,0.0526,-0.2233,58,0.2609,-0.0333,2,0,,34,-0.1053,-0.3462,0,,,119900,-0.0132,-0.0075,242,0.0661,-0.1906,0,0,0
2017-09-01,18177,"Wayne, IN",771,,84900,-0.0556,-0.0691,351,-0.0057,-0.2112,66,-0.0294,-0.2143,102,0,0.1087,2,-0.5,0,90,0.4063,0.0227,3,0.5,0.5,122600,0.0303,-0.0339,354,-0.0028,-0.2081,0.0085,0.0029,0.0041
2017-09-01,27035,"Crow Wing, MN",772,,286500,-0.0104,0.1023,766,-0.0316,-0.087,92,0.0952,-0.0707,126,-0.2759,-0.2222,6,2,0.5,224,0.098,0.2308,166,-0.1531,0.0921,417900,0.0034,0.1219,932,-0.0557,-0.0595,0.2167,-0.0311,0.0355
2017-09-01,42037,"Columbia, PA",773,,149900,0,0.0027,354,-0.0221,0.0567,90,0.0843,-0.1,64,-0.2,0.4545,0,,,54,-0.129,0.08,0,-1,-1,206500,0.0068,0.1096,354,-0.0248,0.0536,0,-0.0028,-0.003
2017-09-01,53021,"Franklin, WA",774,*,296000,0.0314,0.1888,219,0.033,0.0683,45,0.3235,0.0227,98,-0.0926,0.1395,14,0.4,2.5,64,0.1034,0.1852,102,50,,327500,0.0202,0.1701,321,0.5,0.5659,0.4658,0.4563,0.4658
2017-09-01,18053,"Grant, IN",775,,75000,-0.0196,-0.1061,300,0.0381,-0.169,87,0.2254,0.0741,58,-0.383,-0.2368,0,,,60,0.0345,-0.3182,3,0,-0.5714,109200,0.0292,0.0654,303,0.0377,-0.1766,0.01,-0.0004,-0.0094
2017-09-01,40101,"Muskogee, OK",776,*,117900,-0.0084,0.2463,253,-0.0156,0.072,65,0.0833,0.0484,72,-0.027,0.125,0,-1,,56,0.12,0.12,0,,-1,134000,-0.0374,-0.0198,253,-0.0156,-0.1839,0,0,-0.3136
2017-09-01,6033,"Lake, CA",777,,295000,0.0034,0.0369,703,0.0308,0.07,66,0.1186,-0.2048,152,-0.1461,-0.05,4,0,0,160,0.0127,0.7391,40,-0.0909,-0.0476,370400,0.003,0.0764,743,0.0234,0.0629,0.0569,-0.0076,-0.007
2017-09-01,48291,"Liberty, TX",778,,196200,-0.0273,0.0605,234,-0.025,0.0636,66,0.1786,-0.1429,56,-0.3636,-0.0345,2,,-0.5,34,-0.5,-0.2609,87,0,-0.0333,234000,-0.0051,-0.0262,321,-0.0183,0.0355,0.3718,0.0093,-0.0373
2017-09-01,54055,"Mercer, WV",779,,119900,0.0444,0.0435,367,-0.0566,-0.0848,115,-0.0574,0.0088,50,0.087,0.1905,0,,,60,0,-0.0323,0,,-1,180300,0.0513,0.2012,367,-0.0566,-0.0871,0,0,-0.0025
2017-09-01,55111,"Sauk, WI",780,,219500,0.0023,0.1757,611,-0.0714,-0.2862,102,0.0737,-0.1429,104,0.0196,0.2381,0,-1,-1,96,0,-0.1111,0,,,270500,-0.0404,0.1113,611,-0.0714,-0.2862,0,0,0
2017-09-01,18109,"Morgan, IN",781,,204000,0.0104,0.2007,354,0.0057,-0.1259,63,0.1455,-0.0735,112,-0.1642,0.1667,10,-0.1667,,122,-0.0317,0.0702,106,0,-0.0619,276900,-0.0043,0.1956,460,0.0044,-0.112,0.2994,-0.0017,0.0204
2017-09-01,42025,"Carbon, PA",782,,148800,-0.0047,0.1022,949,0.0074,-0.1882,105,0.0194,-0.0367,218,0.1237,0.2674,8,,3,144,-0.2174,-0.2871,34,0.0625,0.5455,186000,0.0049,0.1078,983,0.0092,-0.1746,0.0358,0.0019,0.017
2017-09-01,21047,"Christian, KY",783,,127000,0.0079,0.041,327,0.0447,-0.2483,67,-0.0946,-0.2637,86,0.0488,0,0,,,54,0.125,-0.3415,0,,,159200,0.0121,0.1002,327,0.0447,-0.2483,0,0,0
2017-09-01,13295,"Walker, GA",784,,155400,-0.0083,0.2442,378,0.0027,-0.137,67,0.0308,-0.0694,112,-0.0667,0.098,0,-1,,92,-0.303,-0.1786,1,0,-0.5,236900,0.0224,0.2861,379,0.0026,-0.1386,0.0026,0,-0.0019
2017-09-01,45031,"Darlington, SC",785,,149500,-0.0349,0.0686,228,-0.013,-0.046,100,-0.0826,-0.1525,46,0.0455,0.15,0,,,36,0.3846,0.2,5,1.5,-0.1667,165700,-0.0466,-0.0178,233,0,-0.049,0.0219,0.0133,-0.0032
2017-09-01,21199,"Pulaski, KY",786,,169900,0,0.0619,574,-0.0035,-0.1546,120,0.0714,-0.0323,78,-0.1136,-0.2909,4,-0.5,,84,-0.0455,0.2,8,-0.3846,-0.6923,218000,0.0041,0.0846,582,-0.0119,-0.1745,0.0139,-0.0086,-0.0244
2017-09-01,37087,"Haywood, NC",787,,277000,0.0259,0.108,783,-0.0126,-0.2115,99,0.1928,-0.1391,88,-0.1852,-0.3333,4,,-0.3333,158,0.0395,-0.0247,0,-1,,367600,0.016,0.0993,783,-0.0139,-0.2115,0,-0.0013,0
2017-09-01,51143,"Pittsylvania, VA",788,,138000,0.0036,0.0162,190,0.016,-0.0686,107,0.049,-0.0776,22,-0.2667,-0.0833,0,,,26,1.1667,0,0,-1,-1,175200,0.004,-0.0141,190,0.0053,-0.0952,0,-0.0107,-0.0294
2017-09-01,36043,"Herkimer, NY",789,,135000,0.0266,0.0345,444,0.0302,-0.0493,86,0.1316,-0.2586,62,-0.4151,-0.0313,0,,,76,0.0857,0.1875,35,0.129,0.5217,235600,0.0008,0.2207,479,0.0368,-0.0224,0.0788,0.0069,0.0296
2017-09-01,26073,"Isabella, MI",790,,149900,0,0.0684,324,0.0253,-0.2249,77,-0.1149,-0.2936,66,-0.1316,0.375,4,1,,46,-0.2069,-0.1154,0,,,177200,0.0143,0.0858,324,0.0253,-0.2249,0,0,0
2017-09-01,12131,"Walton, FL",791,,535000,0.0102,0.1656,1943,-0.0241,0.1008,128,0.0159,0.024,292,-0.0701,0.0504,84,-0.2364,1.625,340,-0.0957,0.0059,0,,,973200,0.007,0.1908,1943,-0.0241,0.1008,0,0,0
2017-09-01,13285,"Troup, GA",792,,173100,-0.0092,-0.027,365,-0.0108,0.0519,94,0.093,0.093,80,0.0526,-0.0698,12,2,5,42,-0.3,-0.2222,0,-1,-1,243200,0.0565,0.1553,365,-0.0162,0.0458,0,-0.0054,-0.0058
2017-09-01,13031,"Bulloch, GA",793,,161000,-0.0237,0.0126,397,-0.0025,-0.1059,105,0.1053,0.0096,74,-0.1778,0.3214,2,,,30,-0.375,-0.2105,3,-0.5,,197500,0.0196,0.0653,400,-0.0099,-0.0991,0.0076,-0.0075,0.0076
2017-09-01,45059,"Laurens, SC",794,,180800,-0.0227,0.0978,280,-0.0141,-0.2689,72,-0.0526,-0.1111,42,-0.4878,-0.3438,4,,1,48,-0.2,-0.04,21,-0.0455,,240700,-0.0337,0.1062,301,-0.0163,-0.2141,0.075,-0.0025,0.075
2017-09-01,36021,"Columbia, NY",795,,338500,-0.0168,0.0368,1255,-0.0172,-0.0906,106,0.1042,-0.1452,172,-0.0851,0.3438,4,-0.5,,200,0.0204,0.25,74,0.0725,0.0423,561700,0.0038,0.0612,1329,-0.0126,-0.0841,0.059,0.0049,0.0075
2017-09-01,39167,"Washington, OH",796,,159500,-0.0263,0.064,215,0.0337,-0.0092,73,-0.0135,-0.0641,48,0,0.6,0,,,42,0.1667,0.1667,19,-0.0952,,195400,-0.0412,0.0067,234,0.0218,0.0783,0.0884,-0.0126,0.0884
2017-09-01,13013,"Barrow, GA",797,,217000,0.0217,0.1191,735,-0.0367,0.0591,65,0.3,0.1207,244,-0.0394,-0.0963,44,-0.1852,2.6667,140,-0.0667,0.1111,181,-0.1256,-0.1847,280600,0,0.0747,916,-0.0557,0,0.2463,-0.025,-0.0736
2017-09-01,27013,"Blue Earth, MN",798,,247700,0.0164,0.2238,291,0.0104,-0.0643,60,0.1538,-0.1429,88,-0.12,0.2222,0,-1,-1,74,0.0278,-0.0976,95,0,0,305400,0.0026,0.1874,386,0.0078,-0.0493,0.3265,-0.0034,0.021
2017-09-01,40047,"Garfield, OK",799,,157200,-0.0296,-0.0473,351,0.0145,0.2062,74,0.1212,0.1212,74,-0.2885,-0.0513,0,-1,,102,-0.1356,0.3421,1,,,193700,-0.0411,-0.0212,352,0.0173,0.2096,0.0028,0.0028,0.0028
2017-09-01,1127,"Walker, AL",800,,149900,0,-0.091,408,-0.0933,-0.0706,114,0.0755,0.0459,40,-0.2857,-0.3333,0,-1,,36,-0.4,-0.25,0,,,200700,-0.0005,-0.0794,408,-0.0933,-0.0706,0,0,0
2017-09-01,50021,"Rutland, VT",801,,199300,0.0015,0.0221,918,0.0564,-0.0991,133,0.1368,-0.0221,108,-0.1818,-0.1148,0,-1,-1,106,0.1042,0.06,3,-0.5,0.5,300000,0.0306,0.1009,921,0.0526,-0.0979,0.0033,-0.0036,0.0013
2017-09-01,20155,"Reno, KS",802,,117100,0.0531,0.1722,291,-0.0268,-0.0583,71,0.0758,-0.0405,60,-0.3333,-0.0625,2,,,64,-0.0857,0.0323,68,-0.1905,-0.0286,153700,-0.0071,0.0674,359,-0.0627,-0.0528,0.2337,-0.0473,0.0071
2017-09-01,45043,"Georgetown, SC",803,,355000,0.0114,0.1104,867,-0.0291,-0.1407,137,0,-0.0072,98,0.1395,-0.2687,6,,-0.5,96,-0.1864,-0.2258,1,0,,535300,-0.0032,0.0685,868,-0.0291,-0.1397,0.0012,0,0.0012
2017-09-01,28067,"Jones, MS",804,,139800,0.0356,0.165,302,-0.0533,-0.0533,89,-0.022,-0.1442,46,-0.2813,-0.2581,0,,,48,0.0909,0.0435,0,,,171000,0.0582,0.1054,302,-0.0533,-0.0533,0,0,0
2017-09-01,12023,"Columbia, FL",805,,197300,0.0046,0.1274,274,-0.0352,-0.2194,104,0.0612,-0.0545,48,-0.2258,-0.2,4,-0.6,0,34,-0.2917,-0.2273,44,-0.0833,0.1892,230000,0.0213,-0.0171,318,-0.0422,-0.1804,0.1606,-0.0084,0.0552
2017-09-01,13047,"Catoosa, GA",806,,209200,0.0592,0.1463,227,-0.0258,-0.1063,71,0.127,0.2456,64,-0.1111,-0.3333,4,,1,52,-0.4222,-0.2571,0,,,283800,0.0621,0.1375,227,-0.0258,-0.1063,0,0,0
2017-09-01,55017,"Chippewa, WI",807,,199900,-0.0589,0,368,-0.0366,-0.2,80,0.0959,-0.2157,92,0.3529,0.3143,2,0,-0.5,52,-0.1333,-0.3333,4,-0.4286,-0.6,285200,-0.0149,0.0532,372,-0.0437,-0.2085,0.0109,-0.0075,-0.0109
2017-09-01,35035,"Otero, NM",808,,171400,0.0088,0.0263,709,-0.0084,0.0551,115,0.0952,-0.0417,102,0.1333,-0.0727,4,0,1,78,0.5,0.5,107,-0.0273,0.2159,215200,0.0014,0.0361,816,-0.0109,0.0737,0.1509,-0.0029,0.02
2017-09-01,47147,"Robertson, TN",809,,259900,0.016,0.0722,287,-0.0559,-0.0304,40,0.1429,-0.0698,128,0.0159,0.2075,6,-0.25,0.5,60,-0.1176,0.3636,0,,-1,304700,0.0133,0.0346,287,-0.0559,-0.0337,0,0,-0.0034
2017-09-01,17077,"Jackson, IL",810,,109900,-0.0009,-0.0036,418,-0.0211,-0.0991,110,0.068,-0.0351,52,-0.0714,-0.2121,0,,,60,0.5,0.25,10,0,-0.1667,153300,-0.0103,0.0675,428,-0.0206,-0.1008,0.0239,0.0005,-0.0019
2017-09-01,48203,"Harrison, TX",811,,187200,-0.0142,0.1018,266,0.0038,0.0076,108,0.125,0.1613,38,-0.2083,-0.1364,2,,,52,0.04,0,2,-0.5,,243800,-0.0016,0.1593,268,-0.0037,0.0152,0.0075,-0.0076,0.0075
2017-09-01,33001,"Belknap, NH",812,,279900,0.0178,0.0786,1025,0.1117,-0.0394,83,0.1528,-0.1863,160,-0.3333,0,12,2,5,150,0.1719,0.1905,0,,,511700,-0.0141,0.0492,1025,0.1117,-0.0394,0,0,0
2017-09-01,51061,"Fauquier, VA",813,*,455700,-0.0065,-0.0039,467,0.0638,0.139,68,0.0303,-0.1392,132,0.2222,0.2453,4,-0.7778,1,98,0.4,0.1395,1,,-0.989,892900,-0.0298,-0.073,468,0.0661,-0.0659,0.0021,0.0021,-0.2198
2017-09-01,47035,"Cumberland, TN",814,,199100,0.0359,0.1061,668,-0.0565,-0.2205,91,-0.0109,-0.2222,144,-0.04,0.0286,4,1,0,104,0.3684,-0.2877,202,0.2242,0.2169,239000,0.0324,0.0883,870,-0.0034,-0.1496,0.3024,0.0693,0.1087
2017-09-01,50023,"Washington, VT",815,,259000,0.0381,0.1537,647,0.0838,-0.0457,107,0.1505,-0.1705,98,0.225,0.4,2,,0,84,-0.125,0.1351,2,0,,341700,0.0712,0.1463,649,0.0835,-0.0428,0.0031,-0.0003,0.0031
2017-09-01,42015,"Bradford, PA",816,,154900,-0.0102,-0.0294,389,-0.0202,-0.1098,120,0.0619,0.0714,54,0,0.0385,0,,,50,-0.3056,-0.2188,86,-0.1887,0.5357,189900,-0.0171,-0.0705,475,-0.0557,-0.0365,0.2211,-0.0459,0.0929
2017-09-01,6115,"Yuba, CA",817,,295000,-0.0296,0.0631,300,-0.0132,0.1278,55,0.1702,0,138,-0.1154,0.1897,4,1,1,54,-0.3077,0.2857,222,-0.0133,0.2131,364600,-0.3643,0.1383,522,-0.0132,0.1626,0.74,-0.0001,0.052
2017-09-01,15007,"Kauai, HI",818,,766000,0.022,0.1519,714,-0.0429,-0.1896,139,0.0692,-0.1203,84,0.05,-0.0233,4,0,1,78,-0.25,-0.1875,0,,,1775400,0.0233,0.337,714,-0.0429,-0.1896,0,0,0
2017-09-01,8014,"Broomfield, CO",819,,593300,0.0229,0.0051,340,0.0272,0.2639,44,0.1892,0.0476,154,-0.1809,0.2031,18,0.8,2,114,-0.0172,0.7813,56,-0.125,2.7333,669000,-0.0101,-0.0749,396,0.0025,0.3944,0.1647,-0.0286,0.1089
2017-09-01,51199,"York, VA",820,,368500,-0.0067,0.0132,368,-0.0914,0.0138,77,0.0845,0.0694,76,-0.24,0.2258,2,0,,78,-0.2909,0.4444,18,0.125,0.5,432500,0.0096,0.0312,386,-0.0831,0.0293,0.0489,0.0094,0.0159
2017-09-01,45055,"Kershaw, SC",821,,211100,-0.0047,-0.0452,484,-0.0062,-0.0565,87,0.0875,0.0116,106,-0.0702,0.06,0,-1,-1,78,-0.0488,-0.025,2,-0.3333,-0.3333,290900,-0.0027,0.0345,486,-0.0082,-0.0581,0.0041,-0.002,-0.0017
2017-09-01,27111,"Otter Tail, MN",822,,229900,0,0.045,808,-0.055,-0.0932,103,0.0957,0.0098,124,-0.0882,0.069,0,-1,-1,108,-0.4653,-0.1148,8,0.1429,-0.5,302700,-0.0159,0.0999,816,-0.0534,-0.1003,0.0099,0.0017,-0.0081
2017-09-01,50027,"Windsor, VT",823,,279000,0,0.0772,1285,0.0507,-0.1126,143,0.007,-0.128,134,0.0152,0.2642,2,-0.5,0,104,-0.1475,-0.2778,2,0,,457900,0.007,0.0779,1287,0.0506,-0.1112,0.0016,-0.0001,0.0016
2017-09-01,47063,"Hamblen, TN",824,,162500,-0.0229,0.0163,342,0.0118,-0.1364,82,0.1233,-0.1368,88,0,-0.2143,0,,-1,56,-0.0968,0.12,68,-0.0933,-0.0286,215900,-0.0042,0.0481,410,-0.0073,-0.1202,0.1988,-0.0231,0.0221
2017-09-01,1113,"Russell, AL",825,,139900,-0.0029,0,373,-0.0533,-0.2261,87,-0.0333,-0.0745,66,-0.2826,-0.3774,4,,,78,0.3929,0.2581,0,-1,-1,167000,0.0078,0.0664,373,-0.0557,-0.2309,0,-0.0025,-0.0062
2017-09-01,34033,"Salem, NJ",826,,125000,0.0008,-0.0079,633,0.0259,0.0243,90,-0.1346,-0.1429,144,0.0141,0.4694,2,0,-0.5,142,-0.0274,-0.0274,107,-0.1371,0.5286,157100,-0.0157,-0.0284,740,-0.0013,0.0756,0.169,-0.0319,0.0558
2017-09-01,35025,"Lea, NM",827,,178100,-0.0106,-0.0067,279,0.0072,0.0984,86,0.075,-0.0947,40,0,0.0526,2,,0,46,-0.1154,0.0952,103,-0.0636,0.1075,205700,0.0005,0.0641,382,-0.0129,0.1009,0.3692,-0.0279,0.003
2017-09-01,39087,"Lawrence, OH",828,,136300,0.0164,-0.0102,312,0.0263,0.0297,99,0.0532,0.0206,52,0.04,-0.1333,4,,,46,0.0455,-0.1154,51,0.1333,0.02,167600,-0.0205,-0.0059,363,0.0401,0.0283,0.1635,0.0154,-0.0016
2017-09-01,48347,"Nacogdoches, TX",829,,206000,-0.052,0.0352,302,-0.0351,0.1185,98,0.0889,-0.1624,36,-0.5,0,0,-1,,38,-0.0952,0.5833,1,-0.6667,-0.75,240700,-0.0243,-0.0456,303,-0.0411,0.1058,0.0033,-0.0063,-0.0115
2017-09-01,36051,"Livingston, NY",830,,151800,-0.0294,0.0305,215,0,-0.1468,71,0.0758,-0.0405,66,0.1379,0.32,0,,,52,-0.1333,0,3,0,,186900,-0.0106,0.1027,218,0,-0.1349,0.014,0,0.014
2017-09-01,37069,"Franklin, NC",831,,271400,-0.0248,0.101,304,0.0033,-0.24,61,-0.0469,-0.1029,104,0.2381,0.1064,2,-0.75,-0.8333,62,-0.0882,0,1,-0.5,,290200,-0.0021,0.078,305,0,-0.2375,0.0033,-0.0033,0.0033
2017-09-01,28073,"Lamar, MS",832,,201600,-0.0161,0.0616,484,-0.0202,-0.1373,79,-0.0125,-0.0125,96,0.0909,-0.0943,4,-0.3333,,74,0.0882,-0.0263,0,-1,,272500,-0.0037,0.1132,484,-0.0222,-0.1373,0,-0.002,0
2017-09-01,20015,"Butler, KS",833,,211400,0.0048,0.1179,266,0.0598,-0.0567,57,-0.05,-0.1231,104,0.3684,0.2381,2,0,-0.6667,72,-0.122,0.125,0,,,257000,-0.0176,-0.0531,266,0.0598,-0.0567,0,0,0
2017-09-01,53045,"Mason, WA",834,*,270700,0.0215,0.0915,362,-0.019,-0.1791,63,0.2115,-0.241,106,-0.197,0.2045,2,-0.5,-0.6667,100,-0.2424,-0.1071,62,1.3846,,337200,-0.0035,0.0511,424,0.0734,-0.0385,0.1713,0.1008,0.1713
2017-09-01,36077,"Otsego, NY",835,,182400,0.0305,0.019,675,-0.0146,-0.052,116,0.0943,-0.0169,98,-0.1091,0.1951,0,,,108,0.2558,0.1489,158,-0.0424,-0.1684,353100,0.1321,0.2265,833,-0.02,-0.0765,0.2341,-0.0068,-0.0328
2017-09-01,29187,"St. Francois, MO",836,,134900,0,0.0465,370,0.0109,-0.0704,71,0.0758,-0.2022,102,0.2439,0.186,2,,,58,-0.1471,-0.0645,26,0.0833,-0.1613,153300,-0.0084,-0.0223,396,0.0154,-0.0769,0.0703,0.0047,-0.0076
2017-09-01,5115,"Pope, AR",837,,158800,-0.0044,0.1351,292,-0.0701,0.0174,86,0.0488,-0.0549,66,-0.1538,0.5,2,,,56,-0.1765,0.6471,0,,,194100,0.0031,0.0904,292,-0.0701,0.0174,0,0,0
2017-09-01,39143,"Sandusky, OH",838,,117000,0,0.3014,334,0.0438,-0.2067,64,-0.0448,-0.1688,102,0.3784,0.2439,0,,,52,0.04,-0.2973,2,-0.3333,-0.5,143600,-0.0137,0.2017,336,0.0402,-0.2094,0.006,-0.0034,-0.0035
2017-09-01,54049,"Marion, WV",839,,139900,0,0.0108,294,0.0173,0.0538,74,0.0137,0,56,-0.0968,-0.0345,2,0,,52,-0.1034,0.4444,9,0.8,0.125,161500,0.0025,-0.017,303,0.0306,0.0557,0.0306,0.0133,0.0019
2017-09-01,48409,"San Patricio, TX",840,,209900,0,-0.0155,410,-0.0703,-0.1314,97,0.1023,0.1149,36,-0.64,-0.617,2,0,-0.6667,22,-0.7755,-0.7442,75,-0.1071,0.1364,291600,-0.0078,-0.0471,485,-0.0762,-0.0985,0.1829,-0.0075,0.0431
2017-09-01,39101,"Marion, OH",841,,90000,-0.0712,-0.0506,241,0.0169,-0.3114,54,-0.129,-0.2059,106,0.2927,0.1042,0,,,58,-0.3556,-0.1714,17,-0.0556,7.5,139200,0.0243,0.1021,258,0.0118,-0.267,0.0705,-0.0054,0.0648
2017-09-01,47019,"Carter, TN",842,,146400,0.0812,0.0925,199,0.0642,-0.1385,78,0.04,-0.2353,54,-0.0357,0.1739,2,,,40,0.1111,-0.1304,61,-0.0469,-0.1408,202300,0.0553,0.008,260,0.0359,-0.1391,0.3065,-0.0357,-0.0008
2017-09-01,37107,"Lenoir, NC",843,,122400,-0.02,0.2252,246,-0.0081,-0.3186,122,0.0083,-0.1644,40,-0.0476,-0.0476,0,,,26,0,-0.2353,32,0.1429,0.3913,140500,-0.0106,0.0917,278,0.0072,-0.276,0.1301,0.0172,0.0664
2017-09-01,39009,"Athens, OH",844,,169700,0.0131,0.3426,223,-0.0551,0.0372,88,0.0864,-0.0928,40,0,-0.2593,0,,,24,-0.52,-0.2,22,-0.1852,-0.3889,194800,-0.0446,0.1234,245,-0.0684,-0.0239,0.0987,-0.0158,-0.0688
2017-09-01,28087,"Lowndes, MS",845,,129900,-0.0038,-0.0715,252,-0.0118,-0.1975,92,-0.0108,-0.0316,50,-0.1379,-0.0741,0,-1,-1,28,-0.2632,-0.44,0,-1,-1,168600,-0.0237,-0.057,252,-0.0156,-0.2,0,-0.0039,-0.0032
2017-09-01,18011,"Boone, IN",846,,362500,-0.043,0.0757,364,-0.037,-0.0027,68,0.0462,0,86,-0.2712,-0.2182,4,1,-0.5,138,0.0615,0.4082,94,-0.1215,-0.2034,476000,-0.0096,0.0204,458,-0.0557,-0.0518,0.2582,-0.0248,-0.065
2017-09-01,36115,"Washington, NY",847,,173900,-0.0312,0.0235,673,0.0338,-0.0717,99,0.0206,-0.1391,128,0.1228,0.0492,2,,-0.5,104,-0.2,-0.0714,87,-0.0645,-0.4596,262900,-0.0366,0.1023,760,0.0215,-0.1422,0.1293,-0.0136,-0.0928
2017-09-01,37167,"Stanly, NC",848,,282000,-0.0273,0.0542,316,0.0361,-0.3417,101,-0.0098,-0.2519,64,-0.2381,-0.1579,0,,,46,-0.1154,-0.4524,82,-0.1183,0.025,362000,-0.0025,-0.0568,398,0,-0.2893,0.2595,-0.0454,0.0928
2017-09-01,6103,"Tehama, CA",849,,269000,-0.0007,0.0151,470,0.0538,0.0805,67,-0.0429,-0.1184,114,-0.1364,0.0755,6,0.5,0,118,0.0351,0.0536,0,-1,-1,359300,0,-0.0033,470,0.0515,0.0731,0,-0.0022,-0.0069
2017-09-01,27027,"Clay, MN",850,,226000,-0.0022,0.0273,338,-0.0259,0.2426,56,0.0566,0.2444,96,-0.2,-0.0204,2,,0,86,-0.1042,0.2286,0,,-1,245600,0.0255,-0.0028,338,-0.0259,0.2381,0,0,-0.0037
2017-09-01,21125,"Laurel, KY",851,,168500,0.0212,-0.0534,202,0.0202,-0.0098,87,-0.0842,0.0116,48,0.0909,-0.04,0,-1,-1,32,-0.3333,0.3333,45,0.125,-0.1346,214500,0.0005,-0.0416,247,0.0378,-0.0352,0.2228,0.0208,-0.0321
2017-09-01,35005,"Chaves, NM",852,,163700,-0.0399,0.0784,320,0.0095,-0.0184,83,0.0641,-0.0879,64,-0.0303,0.1034,4,,1,54,0.125,0.2857,104,-0.0957,0.2235,203500,-0.0355,0.0278,424,-0.0185,0.0316,0.325,-0.0378,0.0643
2017-09-01,26117,"Montcalm, MI",853,,148200,-0.0113,0.1533,277,-0.0246,-0.1901,59,0.0172,-0.3059,82,-0.2115,0.1389,4,,1,52,-0.1875,-0.1333,0,,,171800,-0.0321,0.1258,277,-0.0246,-0.1901,0,0,0
2017-09-01,36037,"Genesee, NY",854,,119900,0,0.091,165,0.0443,-0.0984,63,0.2115,-0.1923,52,0.1304,-0.0714,4,,,52,0,0.1304,1,0,,141900,-0.0139,0.048,166,0.044,-0.0929,0.0061,-0.0003,0.0061
2017-09-01,13255,"Spalding, GA",855,,141500,0.0114,0.2555,308,-0.0833,-0.125,82,0.0123,0.1233,62,-0.3261,-0.1143,6,0.5,,44,-0.4054,-0.4634,11,-0.0833,-0.2667,170600,-0.0334,0.1913,319,-0.0833,-0.1308,0.0357,0,-0.0069
2017-09-01,31079,"Hall, NE",856,,203200,0.0447,0.0837,137,0.0224,0,49,-0.02,-0.0755,60,-0.1176,0.3043,0,,-1,40,0.1765,0.1765,2,0,-0.5,224400,0.0163,0.0331,139,0.0221,-0.0142,0.0146,-0.0003,-0.0146
2017-09-01,5033,"Crawford, AR",857,,149900,-0.0033,0.0218,278,-0.0177,-0.0974,81,-0.0357,-0.0899,64,0,-0.1111,0,,-1,50,0,1.2727,11,0.1,0.8333,203400,-0.0231,0.0734,289,-0.0137,-0.0796,0.0396,0.0042,0.0201
2017-09-01,22001,"Acadia, LA",858,,158100,-0.0119,0.0367,147,-0.0265,0.1575,98,0.0652,-0.0841,14,-0.5333,-0.4167,0,-1,-1,40,0.1111,4,29,-0.0333,-0.0938,194600,-0.0479,0.1249,176,-0.0276,0.1069,0.1973,-0.0014,-0.0547
2017-09-01,13179,"Liberty, GA",859,,162900,-0.0199,0.0265,443,-0.0771,-0.3002,89,0.1266,-0.0326,88,-0.2542,0.5714,4,0,-0.5,50,-0.0385,-0.6032,55,0,,183300,0.0217,0.0362,498,-0.0692,-0.2133,0.1242,0.0096,0.1242
2017-09-01,35031,"McKinley, NM",860,,149200,-0.0223,0.0122,97,-0.0202,0.0319,94,0,-0.1376,12,-0.4545,-0.4,0,,,6,-0.5714,-0.5,9,1.25,-0.25,163000,-0.0298,0.0018,106,0.0291,0,0.0928,0.0524,-0.0349
2017-09-01,18173,"Warrick, IN",861,,241400,0.05,0.1667,207,0.0952,-0.0548,59,0.18,0.0926,70,-0.125,-0.2857,0,,,76,-0.2245,0.0556,1,,-0.5,307000,0.0237,0.1913,208,0.1005,-0.0588,0.0048,0.0048,-0.0043
2017-09-01,47073,"Hawkins, TN",862,,149900,-0.0608,0,336,0.012,-0.1981,89,0.0349,-0.1835,72,-0.1628,0.1613,0,,,54,-0.2059,-0.069,64,0.0847,-0.0857,217700,-0.0185,0.0625,400,0.023,-0.182,0.1905,0.0128,0.0234
2017-09-01,26149,"St. Joseph, MI",863,,159900,0,0.1504,282,-0.0537,-0.3155,76,-0.0256,-0.1739,62,-0.2051,-0.225,2,,-0.5,80,0.1111,-0.0698,0,,,214800,0.0056,0.145,282,-0.0537,-0.3155,0,0,0
2017-09-01,27131,"Rice, MN",864,,262000,-0.0139,-0.0015,232,-0.0794,-0.2727,63,-0.0156,-0.0308,80,-0.0698,-0.1837,0,,,54,-0.2895,-0.325,91,-0.2353,-0.1802,302100,0.0107,0.045,323,-0.1294,-0.2488,0.3922,-0.08,0.0443
2017-09-01,17195,"Whiteside, IL",865,,99900,-0.0486,0.0527,435,-0.0225,-0.13,89,0.1266,0,82,0.1081,0.1389,2,,,76,-0.0732,0.0857,16,0.1429,-0.1111,127400,-0.0132,0.0031,451,-0.0174,-0.1293,0.0368,0.0053,0.0008
